query_id,query_text,total_answers,retrieved_count,missed_count,recall@50,recall@20,hit@1,hit@5,mrr,recall@20_vss_merged
6795,"Could you search for the papers discussing the effects of interface width that were referenced in the study ""Effect of viscosity and shear flow on the nonlinear two fluid interfacial structures""?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
4758,"Which publications examining the regulation of droplet evaporation have been referenced in the study titled ""Influence of Bond Number on Behaviors of Liquid Drops Deposited onto Solid Substrates""?",1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
4274,"What are the papers that explore solutions to naturalness without involving weak-scale dynamics and have either cited the paper ""Solving the Hierarchy Problem Discretely"" or have been cited by it?",1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
12327,Looking for papers affiliated with Barry University discussing the influence of axion emission on massive stellar explosions within the realm of Neutrino detectors.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
3875,"Could you find 2014 or older papers in the Snowball Earth field, focusing on high obliquity climate discussions and how orbital variations might have influenced glaciation during those times?",1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
9682,"Can you find research papers that probe into the mesophase behavior of homologous series of substituted phenyl azobenzoate compounds and are referenced in the study titled ""Effect of lateral bromo substituent on the phase behavior of four-ring azo/ester/azo liquid crystalline materials""?",12,12,0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666
5360,Are there any Physics papers related to PGi that improve emission power?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5921,"Could you find recent papers, preferably from the last 5 years, which discuss the creation and characteristics of liquid crystals containing the heterocyclic ring of 1,2,3-Triazole? I am specifically keen on studies that investigate their utility in applications like LCD technology.",5,0,5,0.0,0.0,0.0,0.0,0.0,0.0
11910,"I'm looking for papers in the field of condensation heat transfer that have a common author with ""Visualization on flow patterns during condensation of R410A in a vertical rectangular channel"" and discuss topics like evaporating momentum and the effects of shear forces on flow patterns.",1,1,0,1.0,1.0,0.0,0.0,0.07142857142857142,1.0
1576,Find papers authored by the same researchers as 'Thermotropic and lyotropic liquid crystalline phases of Guerbet branched-chain -D-glucosides' that explore the link between molecular structure and liquid crystalline properties.,8,2,6,0.25,0.25,1.0,1.0,1.0,0.375
5835,Show me papers by J. C. Jung about silicon nanowire-based flexible inverters.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
569,Which publications on Arxiv featuring University of Wasit scholars explore the topic of heat transfer in condensation processes?,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0
1761,Show me studies related to enhancing the brightness of radiation in Optical Processes.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2819,"Locate articles that share an author with 'Seasonal behavior of the CO2 gas exchange process in the “atmosphere-water” system of littoral zone of Southern Baikal. 3. Autumn', investigate the optical properties of smoke haze, and also pertain to the research area of atmospheric chemistry and air pollution.",3,1,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.07692307692307693,0.3333333333333333
12491,"Can you find more papers from the co-authors of ""Design of the Superconducting Extraction and Injection Quadrupole Doublet Modules for the SIS100 Heavy Ion Synchrotron""? I would like to focus on those discussing upcoming particle collider ventures.",8,0,8,0.0,0.0,0.0,0.0,0.0,0.0
7797,"Show me papers that have at least one author in common with ""Tunneling of two interacting atoms from excited states"" and explore the topic of tunneling in cold interacting atoms, ideally within the same discipline as the original study.",1,1,0,1.0,1.0,0.0,0.0,0.05555555555555555,1.0
1190,Search for publications by Jin Hong-zhen on methods for generating beams.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
10875,"Show me papers on low-temperature phenomena authored by the co-authors of the study ""Measurement of thermal conductivity and specific heat by impedance spectroscopy of Bi2Te3 thermoelectric element"".",5,1,4,0.2,0.2,1.0,1.0,1.0,0.2
10636,Show me articles on using third derivatives to enhance velocity field reconstruction in the presence of noise from experimental data.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
11392,Show me publications from the co-authors of 'Modulation of magnetotransport in asymmetrically coupled double quantum dot system' that also explore the two-stage Kondo effect.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
8469,"Could you search for publications related to Dome shape, particularly those which contain data on resistivity measurements of BaFeAs thin films under pressure?",1,1,0,1.0,1.0,0.0,0.0,0.08333333333333333,1.0
7879,Show me publications written by Fatemeh Ahmadi that investigate the impact of motion within gravitational fields on spin entanglement.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
5631,"Could you locate papers that are co-authored by any author from 'A simple method for fabrication of graphene-silicon Schottky diode for photo-detection applications' that also specialize in the study of graphene for photovoltaic and photo-detection applications, paying particular attention to its usage in dye-sensitized solar cells?",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
6794,Show me publications by Parker Wray that feature studies on mid-infrared photonic crystal waveguides.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
3851,Please search for articles related to Approximate Entropy that analyze predictive information by deconstructing it into separate components from various time scales and embedding dimensions.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
3387,"What are some innovative wave energy converter design papers that mention a floating air bag and were referenced in the study titled ""Wave energy absorption by a floating air bag""?",3,3,0,1.0,1.0,0.0,1.0,0.5,1.0
4951,"Are there any articles related to ""Problems with the Newton-Schrödinger equations"", that also have at least one same co-author, in the same discipline, discussing particle detection rates in non-inertial detectors? I am particularly seeking studies that draw correlations between the issues explored in the initial paper and detector behaviors in accelerating frames of reference.",3,0,3,0.0,0.0,0.0,0.0,0.0,0.0
